institute_num,semester,course_name,studyyear,course_name_tomatch,matched_name,matched_name_full,matched_id,matched_dist
2500,E16,Teori Og Metode: Sundhedssociologi,16/17, Sundhedssociologi, Sundhedssociologi, Sundhedssociologi,ASOK15203U ,0
2500,E16,Sociologisk Teorifag: Discourse And Politics.,16/17, Discourse And Politics., Discourse and Politics, Discourse and Politics,ASOK15212U ,1
2500,E16,Teori Og Metode: Discourse And Politics.,16/17, Discourse And Politics., Discourse and Politics, Discourse and Politics,ASOK15212U ,1
2500,E16,"Valgfag: Protest, Mobilization, And Organizing In Transnational Social Movements.",16/17," Protest, Mobilization, And Organizing In Transnational Social Movements."," Protest, Mobilization, and Organizing in Transnational Social Movements"," Protest, Mobilization, and Organizing in Transnational Social Movements",ASOA15039U ,1
2500,E16,Sociologisk Temafag: Criminology,16/17, Criminology, Kønne, Kønne(de) tal – kritisk blik på kvantitative metoder med fokus på køn og krop (SOMMER 2017),ASOA15042U ,10
2500,E16,Teori Og Tema: Criminology,16/17, Criminology, Kønne, Kønne(de) tal – kritisk blik på kvantitative metoder med fokus på køn og krop (SOMMER 2017),ASOA15042U ,10
2500,E16,Sociologisk Temafag: Human Ressource Management,16/17, Human Ressource Management, Human Resource Management, Human Resource Management,ASOA15013U ,1
2500,E16,Teori Og Tema: Human Ressource Management,16/17, Human Ressource Management, Human Resource Management, Human Resource Management,ASOA15013U ,1
2500,E16,"Samfundsvid. Metodefag: Evaluering: Metode, Teori Og Praksis",16/17," Metode, Teori Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,0
2500,E16,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",16/17," Evaluering - Metoder, Teorier Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,16
2500,E16,Samfundsvidenskabelig Metodefag: Om Begrebet Survey Og Spørgeskemakonstruktion,16/17, Om Begrebet Survey Og Spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion,ASOK15604U ,0
2500,E16,Metode Og Forskningspraksis:  Om Begrebet Survey Og Spørgeskemakonstruktion,16/17,  Om Begrebet Survey Og Spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion, Om begrebet survey og spørgeskemakonstruktion,ASOK15604U ,1
2500,E16,Samfundsvidenskabelig Metodefag: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,16/17, Test Af Sociologiske Forklaringer Med Regressionsanalyse., Test af sociologiske forklaringer med regressionsanalyse, Logikken i statistisk kontrol: Test af sociologiske forklaringer med regressionsanalyse,ASOK15620U ,1
2500,E16,Metode Og Forskningspraksis: Logikken I Statistisk Kontrol: Test Af Sociologiske Forklaringer Med Regressionsanalyse.,16/17, Test Af Sociologiske Forklaringer Med Regressionsanalyse., Test af sociologiske forklaringer med regressionsanalyse, Logikken i statistisk kontrol: Test af sociologiske forklaringer med regressionsanalyse,ASOK15620U ,1
2500,E16,Samfundsvidenskabelig Metodefag: Generaliserede Lineære Modeller,16/17, Generaliserede Lineære Modeller, Generaliserede lineære modeller, Generaliserede lineære modeller,ASOK15621U ,0
2500,E16,Metode Og Forskningspraksis: Generaliserede Liniære Modeller.,16/17, Generaliserede Liniære Modeller., Generaliserede lineære modeller, Generaliserede lineære modeller,ASOK15621U ,2
2500,E16,Samfundsvidenskabelig Metodefag: Kvalitative Analyser Af Arbejdsliv,16/17, Kvalitative Analyser Af Arbejdsliv, Kvalitative analyser af arbejdsliv, Kvalitative analyser af arbejdsliv,ASOK15606U ,0
2500,E16,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,16/17, Kvalitative Analyser Af Arbejdsliv, Kvalitative analyser af arbejdsliv, Kvalitative analyser af arbejdsliv,ASOK15606U ,0
2500,E16,Valgfag: Danish Society - A Sociological Perspective,16/17, Danish Society - A Sociological Perspective, Danish Society – A sociological perspective , Danish Society – A sociological perspective (NB! - CLOSED FOR FURTHER REGISTRATION),ASOA15038U ,2
2500,E16,Valgfag: Family Demography,16/17, Family Demography, Family Demography, Family Demography,ASOA15037U ,0
2500,E16,Teori Og Metode: Transnational And Global Sociology (Tgs),16/17, Transnational And Global Sociology , Transnational and Global Sociology , Transnational and Global Sociology (TGS),ASOK15217U ,0
2500,E16,Sociologisk Temafag: Issues In International Development,16/17, Issues In International Development, Issues in international development, Issues in international development,ASOK15427U ,0
2500,E16,Teori Og Tema: Issues In International Development,16/17, Issues In International Development, Issues in international development, Issues in international development,ASOK15427U ,0
2500,E16,Samfundsvidenskabelig Metodefag: Tracing Social Emergence.,16/17, Tracing Social Emergence., Almen sociologi I, Almen sociologi I,ASOB16001U ,17
2500,E16,Metode Og Forskningspraksis: Tracing Social Emergence.,16/17, Tracing Social Emergence., Almen sociologi I, Almen sociologi I,ASOB16001U ,17
2500,E16,Valgfag: Projektledelse I Organisationer,16/17, Projektledelse I Organisationer, Sociology of Organizations, Sociology of Organizations,ASOA15019U ,17
2500,E16,Sociologisk Teorifag: Transnational And Global Sociology (Tgs),16/17, Transnational And Global Sociology , Transnational and Global Sociology , Transnational and Global Sociology (TGS),ASOK15217U ,0
2500,E16,Valgfag: Families In Crises - The Changing Balance Of Power Between Men,16/17, Families In Crises - The Changing Balance Of Power Between Men, Families in Crisis – the changing balance of power between men and women, Families in Crisis – the changing balance of power between men and women,ASOA05066U ,12
2500,E16,Det Danske Samfund,16/17,Det Danske Samfund, Det danske samfund, Det danske samfund,ASOB16003U ,1
2500,E16,Elementære Samfundsvidenskabelige Metoder I,16/17,Elementære Samfundsvidenskabelige Metoder I, Elementære samfundsvidenskabelige metoder I, Elementære samfundsvidenskabelige metoder I,ASOB16004U ,1
2500,F17,Almen Sociologi Ii,16/17,Almen Sociologi Ii, Almen sociologi II, Almen sociologi II,ASOB16002U ,1
2500,F17,Videnskab Og Samfund,16/17,Videnskab Og Samfund, Videnskab og Samfund, Videnskab og Samfund,ASOB16006U ,1
2500,F17,Grundlæggende Statistik,16/17,Grundlæggende Statistik, Grundlæggende statistik, Grundlæggende statistik,ASOB16007U ,1
2500,F17,"Velfærd, Ulighed Og Mobilitet",16/17,"Velfærd, Ulighed Og Mobilitet"," Velfærd, ulighed og mobilitet"," Velfærd, ulighed og mobilitet",ASOB16008U ,1
2500,F17,Kultursociologi,16/17,Kultursociologi, Kultursociologi, Kultursociologi,ASOB05010U ,1
2500,F17,Videregående Kvalitative Metoder,16/17,Videregående Kvalitative Metoder, Videregående kvalitative metoder, Videregående kvalitative metoder,ASOB05011U ,1
2500,F17,Politisk Sociologi,16/17,Politisk Sociologi, Politisk Sociologi, Politisk Sociologi,ASOB05009U ,1
2500,F17,Sociologisk Projektdesign,16/17,Sociologisk Projektdesign, Sociologisk projektdesign, Sociologisk projektdesign,ASOK15104U ,1
2500,F17,Valgfag: Gender And Body Dynamics. Cross-Disciplinary Perspectives.,16/17, Gender And Body Dynamics. Cross-Disciplinary Perspectives., Gender and Body Dynamics. Cross-disciplinary perspectives , Gender and Body Dynamics. Cross-disciplinary perspectives (NB! - CLOSED FOR FURTHER REGISTRATION),ASOA15031U ,1
2500,F17,Valgfag: Sociology Of Organizations,16/17, Sociology Of Organizations, Sociology of Organizations, Sociology of Organizations,ASOA15019U ,0
2500,F17,"Valgfag: Migration, Refugees And Citizenship In A Globalized World",16/17," Migration, Refugees And Citizenship In A Globalized World"," Migration, Refugees and citizenship in a Globalized World "," Migration, Refugees and citizenship in a Globalized World (NB! - CLOSED FOR FURTHER REGISTRATION)",ASOA15022U ,1
2500,F17,Valgfag: Danish Society - A Sociological Perspective,16/17, Danish Society - A Sociological Perspective, Danish Society – A sociological perspective , Danish Society – A sociological perspective (NB! - CLOSED FOR FURTHER REGISTRATION),ASOA15038U ,2
2500,F17,"Sociologisk Teorifag: Critique Of Society: The Frankfurt School, Foucault And Boltanski",16/17," The Frankfurt School, Foucault And Boltanski"," The Frankfurt School, Foucault and Boltanski "," Critique of society: The Frankfurt School, Foucault and Boltanski (NB! - CLOSED FOR FURTHER REGISTRATION)",ASOK15214U ,1
2500,F17,"Teori Og Metode: Critique Of Society: The Frankfurt School, Foucault And Boltanski.",16/17," The Frankfurt School, Foucault And Boltanski."," The Frankfurt School, Foucault and Boltanski "," Critique of society: The Frankfurt School, Foucault and Boltanski (NB! - CLOSED FOR FURTHER REGISTRATION)",ASOK15214U ,1
2500,F17,Sociologisk Teorifag: Kroppens Sociology,16/17, Kroppens Sociology, Kroppens sociologi, Kroppens sociologi,ASOK15423U ,1
2500,F17,Teori Og Metode: Kroppens Sociology.,16/17, Kroppens Sociology., Kroppens sociologi, Kroppens sociologi,ASOK15423U ,2
2500,F17,Norbert Elias And Pierre Bourdieu - Relational Sociology For The 21st Century,16/17,Norbert Elias And Pierre Bourdieu - Relational Sociology For The 21st Century, Norbert Elias and Pierre Bourdieu – relational sociology for the 21st century, Norbert Elias and Pierre Bourdieu – relational sociology for the 21st century,ASOK05241U ,2
2500,F17,"Sociologisk Temafag: Velfærdsstater, Eu Og Arbejdsløshedsbekæmpelse.",16/17," Velfærdsstater, Eu Og Arbejdsløshedsbekæmpelse."," Velfærdsstater, EU og arbejdsløshedsbekæmpelse"," Velfærdsstater, EU og arbejdsløshedsbekæmpelse",ASOK15424U ,1
2500,F17,"Teori Og Tema: Velfærdsstater, Eu Og Arbejdsløshedsbekæmpelse.",16/17," Velfærdsstater, Eu Og Arbejdsløshedsbekæmpelse."," Velfærdsstater, EU og arbejdsløshedsbekæmpelse"," Velfærdsstater, EU og arbejdsløshedsbekæmpelse",ASOK15424U ,1
2500,F17,Sociologisk Temafag: Madsociologi Og Samfundsmæssige Udfordringer,16/17, Madsociologi Og Samfundsmæssige Udfordringer, Madsociologi og samfundsmæssige udfordringer, Madsociologi og samfundsmæssige udfordringer,ASOK15411U ,0
2500,F17,Teori Og Tema: Madsociologi Og Samfundsmæssige Udfordringer,16/17, Madsociologi Og Samfundsmæssige Udfordringer, Madsociologi og samfundsmæssige udfordringer, Madsociologi og samfundsmæssige udfordringer,ASOK15411U ,0
2500,F17,Teori Og Tema: Contemporary Economic Sociology,16/17, Contemporary Economic Sociology, Contemporary Economic Sociology, Contemporary Economic Sociology,ASOK15429U ,0
2500,F17,Sociologisk Temafag: Contemporary Economic Sociology,16/17, Contemporary Economic Sociology, Contemporary Economic Sociology, Contemporary Economic Sociology,ASOK15429U ,0
2500,F17,Sociologisk Temafag: Forbrugs-Sociologi,16/17, Forbrugs-Sociologi, Forbrugs-sociologi, Forbrugs-sociologi,ASOK15430U ,0
2500,F17,Teori Og Tema: Forbrugs-Sociologi,16/17, Forbrugs-Sociologi, Forbrugs-sociologi, Forbrugs-sociologi,ASOK15430U ,0
2500,F17,"Samfundsvid. Metodefag: Evaluering: Metode, Teori Og Praksis",16/17," Metode, Teori Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,0
2500,F17,"Metode Og Forskningspraksis: Evaluering - Metoder, Teorier Og Praksis",16/17," Evaluering - Metoder, Teorier Og Praksis"," Metode, teori og praksis"," Evaluering: Metode, teori og praksis",ASOK15602U ,16
2500,F17,Samfundsvidenskabelig Metodefag: Kvalitative Analyser Af Arbejdsliv,16/17, Kvalitative Analyser Af Arbejdsliv, Kvalitative analyser af arbejdsliv, Kvalitative analyser af arbejdsliv,ASOK15606U ,0
2500,F17,Metode Og Forskningspraksis: Kvalitative Analyser Af Arbejdsliv,16/17, Kvalitative Analyser Af Arbejdsliv, Kvalitative analyser af arbejdsliv, Kvalitative analyser af arbejdsliv,ASOK15606U ,0
2500,F17,Samfundsvidenskabelig Metodefag: Avanceret Kvalitativ Dataanalyse.,16/17, Avanceret Kvalitativ Dataanalyse., Videregående kvalitative metoder, Videregående kvalitative metoder,ASOB05011U ,21
2500,F17,Metode Og Forskningspraksis: Avanceret Kvalitativ Dataanalyse.,16/17, Avanceret Kvalitativ Dataanalyse., Videregående kvalitative metoder, Videregående kvalitative metoder,ASOB05011U ,21
2500,F17,Valgfag: Projektledelse I Organisationer,16/17, Projektledelse I Organisationer, Sociology of Organizations, Sociology of Organizations,ASOA15019U ,17
2500,B5-5f17,"Vf: Democracy, Democratization And Civil Soc. In Comparative Perspective",16/17," Democracy, Democratization And Civil Soc. In Comparative Perspective"," Democracy, democratization and Civil Societies in Comparative Perspective "," Democracy, democratization and Civil Societies in Comparative Perspective (SUMMER 2017)",ASOA05007U ,7
2500,B5-5f17,"Valgfag: Democracy, Democratisation And Civil Society In Comparative Perspective",16/17," Democracy, Democratisation And Civil Society In Comparative Perspective"," Democracy, democratization and Civil Societies in Comparative Perspective "," Democracy, democratization and Civil Societies in Comparative Perspective (SUMMER 2017)",ASOA05007U ,5
2500,B5-5f16,Valgfag: Introduktion Til Stata,16/17, Introduktion Til Stata, Migration and Gender , Migration and Gender (SUMMER 2017),ASOA15046U ,17
2200,B5-5f17,Dynamiske Modeller (Undervisning),17/18,Dynamiske Modeller , Dynamiske Modeller , Dynamiske Modeller inkl sommerskole 2018,AØKA08191U ,1
2200,F18,Private Equity,17/18,Private Equity, Private Equity , Private Equity (F),AØKK08369U ,2
2200,F18,Derivatives Pricing,17/18,Derivatives Pricing, Derivative Pricing , Derivative Pricing (F),AØKK08370U ,3
2200,E17,Advanced Macroeconomics: Business Cycles,17/18, Business Cycles, Business Cycles, Advanced Macroeconomics: Business Cycles,AØKK08368U ,0
2200,E17,Seminar: Cost-Benefit Analyser I Praksis,17/18, Cost-Benefit Analyser I Praksis, Cost Benefit analyser i praksis, Øvelse: Cost Benefit analyser i praksis,AØKK08048U ,1
2200,E17,Seminar: Strategic Management,17/18, Strategic Management, Strategic Management, Strategic Management,AØKA08101U ,0
2200,E17,Øvelse: Velfærdsstatens Udfordringer,17/18, Velfærdsstatens Udfordringer, Velfærdsstatens udfordringer, Øvelse: Velfærdsstatens udfordringer,AØKK08083U ,0
2200,E17,Seminar: Advanced Monetary Macroeconomics,17/18, Advanced Monetary Macroeconomics, Advanced Monetary Macroeconomics , Seminar: Advanced Monetary Macroeconomics (F),AØKK08098U ,1
2200,E17,Seminar: Leadership And Project Management,17/18, Leadership And Project Management, Leadership and Project Management, Seminar: Leadership and Project Management,AØKK08124U ,0
